,S1,S2,S3,I1_3hr,I2_3hr,I3_3hr,I1_6hr,I2_6hr,I3_6hr,I1_12hr,I2_12hr,I3_12hr,I1_24hr,I2_24hr,I3_24hr,S1,S2,S3
PMVK,4.409025610357202,4.489919243843624,4.088380785688923,4.085957666589081,4.697285869039337,4.287307628657301,4.271791520189023,4.4958871511244745,4.50799235741521,4.436974847785074,4.429957405829491,4.1590190778403064,4.204141228350452,4.225810467880903,4.297228970953607,4.409025610357202,4.489919243843624,4.088380785688923
PNCK,4.99574300872782,4.898378823253939,4.7440779972614715,4.57481714232583,5.263591687128605,4.619310545298823,4.742064056370516,4.847200856209826,4.941958822177106,4.453559031214853,4.487555969065339,4.2225423354488125,4.194013873233919,4.35225758265514,4.473217331155602,4.99574300872782,4.898378823253939,4.7440779972614715
PNISR,5.6751296876243424,6.065955904916888,6.208564308957897,6.243776053861245,5.910322107482408,6.149180576893741,5.721932051371515,6.196402309554554,5.7919452499709365,5.834779772904338,6.333851741325212,6.212935388482938,6.18364208070645,6.237489515843792,6.547194445239369,5.6751296876243424,6.065955904916888,6.208564308957897
PNKD,6.413747272254992,6.239875832810089,6.253455297532693,5.960243820083573,6.297855928315953,6.242957180399358,5.860159930365202,5.9851112500903225,6.322823628342714,5.807085158309763,6.035256601704118,5.967005363984753,5.794771970838165,6.047901263828832,5.701458218623333,6.413747272254992,6.239875832810089,6.253455297532693
PNKP,3.8720030854987177,4.098119726648228,4.037951767119994,3.5489628289186146,3.87978623557833,3.8679354622455606,3.5894165638164592,3.94419396855597,3.8973888012739826,4.002306652900457,4.362738285678462,3.840576743088641,3.8043486093249377,3.970294439325565,4.334506078888486,3.8720030854987177,4.098119726648228,4.037951767119994
PNLDC1,1.0063281304909422,1.061900690812242,1.2289565333135322,1.2945083640791517,1.017167854898209,1.4582319874584566,1.211049168060954,1.3534800758001384,1.1813059852505394,1.2366321903113568,0.8689519816422929,1.2500913745137852,1.5143310629607105,1.487574277145931,1.694867463748179,1.0063281304909422,1.061900690812242,1.2289565333135322
PNLIP,0.8681930413077006,0.9603699688541779,0.7911227638907996,0.47037782756013324,0.5964304066512516,0.8435140487773848,0.6230368197616544,0.39651865304307266,0.48580201885597024,0.7379502171880011,0.741055112407759,0.8513295616619828,0.6482940785744431,1.0160423380956478,0.9391237145933813,0.8681930413077006,0.9603699688541779,0.7911227638907996
PNLIPRP1,0.0,0.0,0.0,0.0,0.057911410055880505,0.13136541678648406,0.06621514947382892,0.03753774863106803,0.1807267481529846,0.0,0.0,0.15688895975499748,0.07255035492513627,0.0,0.06315696976092773,0.0,0.0,0.0
PNLIPRP2,0.0,0.0666615947586995,0.0,0.3412632652453207,0.08601808179245722,0.13136541678648406,0.1901713509972179,0.07412351315637039,0.06279164114503179,0.05899218160098478,0.0,0.27116834794436306,0.07255035492513627,0.08425347682109022,0.12366468346098046,0.0,0.0666615947586995,0.0
PNMA1,1.8257477335998409,1.8857910982752462,1.6203023322494892,2.3565912110399285,2.0401150540654154,2.1987325101408404,2.0021083642839113,1.7195670394312865,2.016929819629972,1.6928607526807276,1.732950411460819,1.8465122426127916,1.4339964211933782,1.3750028846254108,1.5915474391444475,1.8257477335998409,1.8857910982752462,1.6203023322494892
PNMA2,5.733489433484553,5.759008138166237,5.65802010215808,5.696346842877506,5.911795081647114,5.838267211023052,5.735984903536285,5.624844026101924,5.689343286568218,5.762857696685493,5.7068845280627905,5.453761697939336,5.1127189155076564,5.433547021102942,5.088526580231809,5.733489433484553,5.759008138166237,5.65802010215808
PNMA3,3.3848732762616573,3.669937163972172,3.529480378696377,3.3948158885898407,3.907614145469476,3.6875598350555063,3.5552402717556006,3.465112940408896,3.6641741626750473,2.868371745571731,3.207507788889335,3.0422005333532818,3.189492891231238,2.979278880257735,3.0403721841300535,3.3848732762616573,3.669937163972172,3.529480378696377
PNMA5,0.24295817463178446,0.19140008309439854,0.4336024908269195,0.16170306991292882,0.2930964125752963,0.08889226269511284,0.3043148026396285,0.0,0.0,0.11566662019724434,0.20781533865377605,0.12684644967126532,0.03673118161808301,0.23929671331668462,0.18173647973792417,0.24295817463178446,0.19140008309439854,0.4336024908269195
PNMAL1,6.500693878040705,6.60412082410263,6.439300620767617,6.326058666202894,6.5304142813699775,6.392872341971309,6.290631174238191,6.325777099253497,6.454888512955256,6.410053186196086,6.388235802536426,6.115425867396621,5.690574993409465,6.144274940698178,5.870439093842314,6.500693878040705,6.60412082410263,6.439300620767617
PNMAL2,6.921598843230128,7.051295336576295,6.805403822210981,6.506271749094308,7.057573462317286,6.668177549238799,6.512059813536889,6.659139426339194,6.946941013209266,6.813813104891302,6.59736907137517,6.376265412519556,6.160944582748189,6.426374108863195,6.294319971773003,6.921598843230128,7.051295336576295,6.805403822210981
PNMT,0.2978028732257238,0.36035601187825195,0.23303022280261132,0.37464126174604556,0.36367989691498337,0.3980944613911906,0.3043148026396285,0.14462405595286792,0.3911015597737863,0.5450942051616519,0.20781533865377605,0.18631860863364438,0.20754550317267614,0.08425347682109022,0.18173647973792417,0.2978028732257238,0.36035601187825195,0.23303022280261132
PNN,4.2053545675944495,4.156671423315238,4.115383310112107,4.272378465358766,4.104232680306557,4.1520257502199,4.025699007115463,4.588898017991465,4.138741712244965,4.349591773460479,4.4674886057835295,4.233156632948883,4.175603531916446,4.31786801407146,4.822584928583814,4.2053545675944495,4.156671423315238,4.115383310112107
PNO1,3.5293788242849815,3.468956509607096,3.10862335910813,3.4545674987258823,3.401032004651416,3.3024181761387323,3.5809480915432887,3.6400282978684033,3.36731338177083,3.6794004584112163,3.808877960188787,3.8078146540476565,3.53906457302556,3.93385771492156,3.9118181705378703,3.5293788242849815,3.468956509607096,3.10862335910813
PNOC,1.3295185274125663,1.508087435498789,1.7637428426736295,1.2412170814259613,1.9512286565671182,1.660294483467971,1.5717200038940509,1.6117058251143574,1.688961462354108,1.5866031659588438,1.8199350847288571,1.2500913745137852,1.8079064273476555,0.9724900965574361,1.433214950505146,1.3295185274125663,1.508087435498789,1.7637428426736295
PNP,2.664940551778167,2.9254329578750995,2.932102616284256,2.7554072529688205,3.266275405978643,3.166061808390937,2.88965153032876,2.7820777167893365,3.017092062990247,3.0355830305823113,3.1872006859882824,3.1729118688791615,3.856646808070589,3.7396937462936872,3.2312047239966857,2.664940551778167,2.9254329578750995,2.932102616284256
PNP2,0.6325010178924696,0.4379502984663457,0.46447874257960853,0.6983838223425003,0.7091529418259365,0.8435140487773848,0.43535980129498053,0.2760619860392324,0.41536579733955986,0.2981395667144491,0.3607046403569332,0.7759005374911428,0.805558898702792,0.7838072674315085,0.5110829717124434,0.6325010178924696,0.4379502984663457,0.46447874257960853
PNPLA1,0.8127807315558768,0.48745419021507563,0.40205095345815234,0.7501686023152122,0.5964304066512516,0.5309424128611459,0.5086290867715916,0.5857818476802756,0.7941046601106551,0.6447423807285696,0.5507173251576741,0.905421058344672,0.5752666734329834,0.5068793553873804,0.7977315089877376,0.8127807315558768,0.48745419021507563,0.40205095345815234
PNPLA1OS,0.12658749996467972,0.033715786309081945,0.0,0.0,0.0,0.17262383184919045,0.0,0.07412351315637039,0.0,0.0,0.0,0.0,0.0,0.08425347682109022,0.0,0.12658749996467972,0.033715786309081945,0.0
PNPLA2,2.9178417772375713,2.733616322691206,2.870036029241534,2.8942205056570316,2.7904350937894393,2.7068912996145835,2.819395599911105,3.184711302224813,3.2906851583215047,2.6216689081412694,2.574831578941194,2.8624454750525894,2.845766632490695,2.7852628086601534,3.6846615141776797,2.9178417772375713,2.733616322691206,2.870036029241534
PNPLA3,2.750986372511186,3.016775515936474,3.10862335910813,3.2176153046756535,2.9783584487786148,3.1813033139415547,2.5740907745476633,2.7428465557857735,3.0445758604324618,2.9485603213650022,3.353154983343116,3.29613655648241,2.9885394240448155,3.0954937857408384,3.3114320582165355,2.750986372511186,3.016775515936474,3.10862335910813
PNPLA5,0.0,0.0,0.0,0.0,0.0,0.08889226269511284,0.0,0.07412351315637039,0.0,0.0,0.0,0.0,0.0,0.04274170203914123,0.0,0.0,0.0,0.0
PNPLA6,5.125533933845908,5.519750358576818,5.477751335578388,5.071114087823138,5.474309257472364,5.303104550663699,4.9828610852624715,5.020068407055186,5.404246399001219,5.152138171425196,5.364796416755013,5.0406196790931705,5.260762036694887,5.362568164437482,5.087577559416286,5.125533933845908,5.519750358576818,5.477751335578388
PNPLA7,4.346989726138347,4.534759916276462,4.663208834360693,4.108452398209872,4.419331374929368,4.2051865149950425,3.9575526961198357,3.5903753746527887,4.364264264508028,4.033896323493144,4.046108384809125,4.397877900515398,4.5741916189941545,4.491834067308046,4.3630221072437365,4.346989726138347,4.534759916276462,4.663208834360693
PNPLA8,6.433016292963567,6.4557868234701195,6.37727118353306,6.584132461708267,6.338948147602075,6.369775263126533,6.386886035469368,6.48836446723791,6.115383143994842,6.5402993365685935,6.524779722920533,6.2831433328954684,6.220030025547074,6.429900550833719,6.568097508495883,6.433016292963567,6.4557868234701195,6.37727118353306
PNPO,4.415240004478539,4.497490143821968,4.207241718782989,4.180998345793666,4.521917132730956,4.2588544413266325,4.259461977292011,3.896471095452293,4.537309085301802,4.148678006219253,4.438573363409321,4.171949460334025,3.835954467238806,4.37543369269558,4.193429097722202,4.415240004478539,4.497490143821968,4.207241718782989
PNPT1,3.963895379874374,3.8581223624065886,4.0042015700015074,4.005675738358265,4.008352707303321,4.03664945785496,3.6952087996432796,3.8913545637145415,3.7691065843659004,4.009801985581838,4.009566617256906,4.024948506458487,4.255687163053078,4.218838176605117,4.465932399543317,3.963895379874374,3.8581223624065886,4.0042015700015074
PNRC1,5.392886226042599,5.336031156231825,5.297649038661656,5.168295800139234,5.284967250515951,5.394219048724461,5.192866880325623,5.1338374732705185,5.2424402766843246,5.098664348234202,5.0940975555838035,5.183375864024354,4.678116441366982,5.177173638201192,5.12598442023489,5.392886226042599,5.336031156231825,5.297649038661656
PNRC2,4.359934346844835,4.443640039347249,4.3892289091770085,4.506824394197764,4.598305743979238,4.57768070189705,4.542817820176627,4.835260533036612,4.724942986056815,4.844724950618999,4.510620466008847,4.826015176201576,4.445217875948306,4.7376524680483705,4.978154910402421,4.359934346844835,4.443640039347249,4.3892289091770085
POC1A,2.7705078392972227,2.712953783090632,2.8872298100474736,2.7103645874002686,2.508340862432887,2.748416609479069,2.292255095850117,2.316277963986723,2.766654514876119,2.444951640573442,2.7622105955373097,2.39247543131234,2.5222583031693775,2.646661551156635,2.8698061671785937,2.7705078392972227,2.712953783090632,2.8872298100474736
POC1B,1.9593299453139805,2.272180210121792,2.2799528721614215,2.2527085657354213,2.2901233018495852,2.6050817314209818,2.10806657929058,2.49556019761274,2.3100947404661243,2.2687359537243688,2.0974489412882593,2.2534076316679528,2.147199200954076,2.286575854139115,2.2973601893363225,1.9593299453139805,2.272180210121792,2.2799528721614215
POC5,4.963241809253209,5.013742371391983,4.810174686806802,4.867836114451427,4.979770447692022,4.952583105713246,4.782017193966585,4.738855512496096,4.814334639562742,5.133389635707515,5.056528851265323,4.8754107055986875,4.686809328373956,5.118442616907807,5.258378496782621,4.963241809253209,5.013742371391983,4.810174686806802
PODN,1.4912066433859164,1.8099878569299026,1.6474656644202579,1.5349130184306217,1.7286208906449974,1.6309911544960083,1.525395490976969,1.308125375818416,1.3418316162435153,1.2366321903113568,1.5286104947238888,1.3047850688022535,0.7623477795042484,1.7160177138268164,1.3084372704852552,1.4912066433859164,1.8099878569299026,1.6474656644202579
PODNL1,0.6745549444603117,0.8699367046600681,0.5243168509695989,0.5308455201682812,0.47414829139559095,0.6525821420600902,0.21956495832058123,0.39651865304307266,0.6984751221130416,0.5655820764838634,0.07264912858301324,0.4757006276253227,0.4170892416533097,0.4444912827336963,0.8523902033462286,0.6745549444603117,0.8699367046600681,0.5243168509695989
PODXL,4.626825173095852,4.969786783080178,5.054247570008033,4.718228034208477,4.805840785108931,4.718414705999714,5.01569715783322,5.2642401623387585,5.0408012115062375,5.074743184607012,5.352994980219928,5.496240292473461,6.365641931865583,5.9039086002402685,5.040293783810411,4.626825173095852,4.969786783080178,5.054247570008033
PODXL2,5.999565180803824,6.183261464042316,6.073010257173322,5.608766685450661,6.362119637149598,5.949270645733667,5.743592789434971,5.858430184422499,6.227975002618045,5.617733256274114,6.022705023803308,5.6800898643417375,5.514584479403397,5.855280190928474,5.832988975248447,5.999565180803824,6.183261464042316,6.073010257173322
POF1B,1.1018883458915145,0.6042562527953108,0.6096631109073785,0.7245085482878659,0.6725487044291208,0.49885958158509014,0.7290346912950356,0.861701171499867,0.737490835209909,0.4156529674122893,0.695772746554781,0.3250834440229175,0.38895425549447776,0.3455390311185771,1.1133572158203981,1.1018883458915145,0.6042562527953108,0.6096631109073785
POFUT1,4.3775456568626305,4.801397482994212,4.819161353030559,4.399435065990587,4.516763866898778,4.410984522669558,4.255919809950324,4.307074026369771,4.4445643830513335,4.476731670040441,4.803918227724522,4.503947868865344,4.902421807671475,4.856221274870184,4.530209221624849,4.3775456568626305,4.801397482994212,4.819161353030559
POFUT2,4.181854928666761,4.286452979620458,4.403241075669319,3.7047165413169414,4.210186690706136,4.080665179353471,3.7913256267698494,3.934277398090954,4.194136520953324,3.9719297346193527,4.2865178074012125,4.106106511341746,3.9317025824797063,4.1324315173855135,4.210965557424697,4.181854928666761,4.286452979620458,4.403241075669319
POGK,5.6270818438919346,5.661958129487857,5.494677651623369,5.725745205732089,5.926928397648181,5.9425776139696485,5.752418245185858,5.737476623164504,5.680610839685484,5.660027789260986,5.706171108467464,5.48221927369434,5.538794329181352,5.660627194450491,5.733359997107274,5.6270818438919346,5.661958129487857,5.494677651623369
POGLUT1,5.172148212145343,5.245413303600663,5.1978245131366325,5.003377120303287,5.258197941255191,5.141063906278352,5.093171331012576,5.080885975440168,5.171201296687296,5.492253555424642,5.265630419822767,5.203306367543491,5.259791361027391,5.400035941241942,5.420910681672845,5.172148212145343,5.245413303600663,5.1978245131366325
POGZ,5.484389938109362,5.525686492413956,5.520618990505029,5.467991798007946,5.528441185343199,5.681847579472881,5.864818328255469,5.944931239518022,5.726180696384903,6.176935885419704,5.783282282298661,5.888046443872964,5.499038744869677,6.004638925786785,5.9503948853697475,5.484389938109362,5.525686492413956,5.520618990505029
POLA1,2.87790199087385,3.2569456981508824,2.954026257919807,3.323963828490607,3.3497895864879466,3.2455501742611834,3.0577550918498484,3.129287593620204,3.1710919441830163,3.253289938039344,3.191285038073235,2.902894554277838,3.321879068250155,3.0172815550719005,3.3625409285567116,2.87790199087385,3.2569456981508824,2.954026257919807
POLA2,1.8350484835937446,2.0180050630240136,1.7512763842156744,1.4591435941770239,2.103360941336373,2.1059357546953676,1.501663224163857,1.4540717151006655,1.9353810674421688,1.8346601261757376,1.9890096182416892,2.137654350452862,2.3060900637513457,2.2686824288724208,1.9749285057651353,1.8350484835937446,2.0180050630240136,1.7512763842156744
